# 字由输入法生活常用语料（自研，许可干净，替代 GPL 受限的 rime-ice 词库）
# 格式：prev \t next \t weight；权重档位 90 极高频｜70 高频｜50 常规
# 维护纪律：与种子语料同为只增不删的受控文件；构建时经 --corpus 传入
# 覆盖：问候/时间/餐饮/出行/办公/购物/家庭/情绪/网络/惯用句式
有点	饿	50
一些	事	50
这个	那个	50
那个	这个	50
知道	了	90
知道	吗	70
不知道	啊	70
明白	你的意思	50
认为	可以	50
需要	帮忙	50
今天	忙不忙	50
明天	天气怎么样	50
晚上	早点睡	50
中午	一起吃饭	50
早上	起不来	50
周末	去哪玩	50
天气	太热了	50
天气	变冷了	50
吃饭	别着急	50
睡觉	别玩手机	50
起床	困难户	50
上班	好困	50
回家	吃饭	50
回来	再说	50
出去	透透气	50
出门	记得带伞	50
走	吧	70
来	了	70
去	吧	70
到了	给我打电话	50
在家	休息	50
在吗	在的	70
在干嘛	呢你	50
忙吗	不忙	50
有空吗	有的	50
累了	就休息	50
开心	吗你	50
高兴	坏了吧	50
难过	就哭出来	50
生气	伤身体	50
着急	上火	50
担心	死我了	50
放心	交给我办	50
辛苦了	早点休息	50
加油	别放弃	50
努力	生活	50
认真	一点	50
仔细	看看	50
小心	脚下	50
注意	保暖	50
记得	带钥匙	50
别忘了	明天的事	50
帮忙	拿一下	50
帮我	拿个快递	50
帮你	带饭	50
麻烦	让一下	50
拜托	快一点	50
请问	厕所在哪	50
请教	个问题	50
告诉	你个事	50
说一声	再走	50
联系	不上	50
聊天	聊啥	50
聊聊	最近	50
见面	再说	50
见个面	聊	50
约	一下	50
聚会	时间定了	50
一起玩	啊	50
吃饭	我请客	50
约饭	吗	50
外卖	帮我拿一下	50
快递	帮我取一下	50
包裹	放门口	50
电话	给我	50
微信	聊	50
消息	太多	50
回复	太慢	50
回你	晚了	50
等你	回来吃饭	50
等我	五分钟	50
什么时候	回来	50
几点	下班	50
哪里	人	50
哪个	站下	50
怎么办	在线等	50
怎么样	好不好	50
咋办	咋办	50
咋样	还行	50
多少	钱一个	50
几个	问题	50
为什么	这样	50
因为	所以	50
所以	呢	50
但是	呢	50
然后	怎么办	50
还有	呢	50
另外	再说	50
其实	吧	50
真的	吗	70
确实	是这样	50
当然	啦	70
肯定	没问题	50
必须	的	50
一定	记住啊	50
应该	快到了	50
可能	迟到	50
大概	八点	50
也许	可以	50
好像	下雨了	50
感觉	要下雨	50
觉得	可行	50
发现	新大陆	50
听说	很好吃	50
看见	你了	50
收到	收到	50
了解	了解	50
明白	明白	50
同意	同意	50
反对	无效	50
支持	支持	50
赞	赞	50
点赞	点赞	50
转发	转发	50
收藏	收藏	50
截图	保存	50
记录	在案	50
提醒	我一下	50
安排	明白	50
准备	吃饭	50
开始	干活	50
结束	战斗	50
完成	任务	50
搞定	收工	50
解决	问题	50
处理	完毕	50
通知	到位	50
开会	通知	50
会议	结束	50
项目	顺利	50
工作	加油	50
任务	艰巨	50
进度	汇报	50
计划	变更	50
方案	通过	50
总结	汇报	50
复盘	会议	50
讨论	方案	50
研究	方案	50
考虑	周全	50
决定	去	50
选择	困难	50
建议	采纳	50
意见	统一	50
想法	很好	50
办法	想好了	50
问题	严重	50
困难	重重	50
事情	真相	50
情况	紧急	50
消息	灵通	50
信息	对称	50
资料	齐全	50
文件	打开	50
文档	保存	50
图片	保存	50
照片	删除	50
视频	播放	50
语音	转文字	50
链接	打不开	50
地址	导航	50
位置	共享	50
定位	准确	50
导航	结束	50
路线	规划	50
出发	前	50
路上	小心	50
堵车	严重	50
地铁	换乘	50
公交	站	50
打车	软件	50
开车	注意	50
停车	位	50
机场	大巴	50
火车站	广场	50
高铁	站	50
飞机	票	50
迟到	罚款	50
准时	下班	50
提前	通知	50
推后	通知	50
取消	订单	50
改期	通知	50
延期	通知	50
生日	礼物	70
新年	礼物	50
春节	回家	50
过年	回家	50
中秋	月饼	50
节日	礼物	50
祝贺	祝贺	50
恭喜	发财	70
祝福	满满	50
祝愿	美好	50
健康	快乐	70
身体	健康	70
锻炼	打卡	50
运动	打卡	50
跑步	打卡	50
健身	打卡	50
休息	休息	50
放松	心情	50
晚安	啦	70
早安	啦	50
再见	啦	50
拜拜	啦	50
回见	哦	50
慢走	哦	50
保重	哦	50
照顾好	家人	50
别累着	啊	50
别熬夜	啊	50
早睡	哦	50
早起	打卡	50
吃了吗	吃了	50
吃了没	吃了	50
好吃	极了	50
难吃	啊	50
味道	不错	50
好喝	极了	50
咖啡	续命	50
奶茶	续命	50
水果	新鲜	50
蔬菜	新鲜	50
火锅	局	50
烧烤	局	50
点餐	小程序	50
付款	码	50
买单	买单	50
打折	活动	50
优惠	活动	50
便宜	货	50
贵	死了	50
划算	极了	50
购物	狂欢	50
下单	付款	50
发货	速度	50
收货	地址	50
退货	流程	50
客服	态度	50
投诉	电话	50
好评	返现	50
差评	理由	50
评价	内容	50
评论	区	50
分享	经验	50
推荐	理由	50
安利	一波	50
种草	清单	50
拔草	清单	50
学习	计划	50
考试	安排	50
作业	检查	50
老师	好	70
同学	好	50
同事	好	50
朋友	聚	50
家人	团聚	50
父母	安康	50
孩子	上学	50
宝宝	睡觉	50
老婆	辛苦了	50
老公	辛苦了	50
女朋友	喜欢	50
男朋友	体贴	50
喜欢	就好	50
想念	家乡	50
思念	亲人	50
快乐	成长	50
幸福	生活	50
幸运	儿	50
好运	来	50
奋斗	青春	50
梦想	起航	50
目标	明确	50
未来	光明	50
期待	好消息	50
憧憬	美好	50
失望	至极	50
遗憾	终生	50
后悔	莫及	50
没关系	的	50
无所谓	的	50
随便	吧	50
都行	的	50
听你的	吧	50
你说呢	吧	50
我看看	哦	50
我想	办法	50
我试试	哦	50
我来	处理	50
交给我	办	50
包在我身上	吧	50
放心	好了	50
相信	自己	50
信任	彼此	50
尊重	选择	50
理解	理解	50
包容	理解	50
体谅	彼此	50
换位思考	吧	50
沟通	顺畅	50
交流	心得	50
表达	感谢	50
说明	情况	50
解释	原因	50
道歉	信	50
原谅	我吧	50
和解	协议	50
吵架	不好	50
和好	吧	50
相处	模式	50
陪伴	孩子	50
支持你	哦	50
相信你	哦	50
等你回来	哦	50
一路顺风	哦	50
一路平安	哦	50
旅途愉快	呀	50
玩得开心	呀	50
好好休息	哦	50
好好吃饭	哦	50
照顾好自己	哦	50
注意安全	哦	50
保重身体	哦	50
常联系	哦	50
保持联系	呀	50
随时找我	哦	50
有事找我	哦	50
别客气	哦	50
不客气	哦	70
应该的	哦	50
小事	小事	50
举手之劳	啦	50
太感谢了	啦	50
非常感谢	啦	50
万分感谢	啦	50
铭记在心	啦	50
感恩	遇见	50
知足	就好	50
珍惜	拥有	50
努力	吧	50
坚持	住	50
不放弃	哦	50
加油干	哦	50
拼了	哦	50
冲	啊	50
冲鸭	冲鸭	50
奥利给	奥利给	50
棒棒哒	棒棒哒	50
美美哒	美美哒	50
棒	棒	50
牛	牛	50
厉害	厉害	50
优秀	优秀	50
完美	完美	50
精彩	精彩	50
漂亮	漂亮	50
真棒	真棒	50
真好	真好	50
真不错	真不错	50
不错	不错	50
还行	还行	50
一般	一般	50
差点意思	差点意思	50
再想想	再想想	50
再看看	再看看	50
再说吧	再说吧	50
考虑一下	吧	50
考虑清楚	哦	50
想清楚	哦	50
想好了	哦	50
定下来	哦	50
就这样	哦	50
好主意	哦	50
好办法	哦	50
试试看	哦	50
试一下	哦	50
练一下	哦	50
学一下	哦	50
看一下	哦	50
看一眼	哦	50
查一下	哦	50
搜一下	哦	50
找一下	哦	50
问一下	哦	50
问问	哦	50
打听	哦	50
了解	哦	50
熟悉	哦	50
掌握	哦	50
学会	哦	50
懂了	哦	50
会了	哦	50
成了	哦	50
完事	哦	50
收工	哦	50
下班了	哦	50
散会	哦	50
结束了	哦	50
完成了	哦	50
搞定了	哦	50
办好了	哦	50
弄好了	哦	50
好了	哦	50
行了	哦	50
可以了	哦	50
没问题了	哦	50
解决了	哦	50
处理好了	哦	50
安排好了	哦	50
准备好了	哦	50
开始了	哦	50
走起	哦	50
出发啦	哦	50
来啦	哦	50
快乐每一天	哦	50
幸福满满	哦	50
元气满满	哦	50
活力满满	哦	50
能量满满	哦	50
状态满满	哦	50
干劲十足	哦	50
信心满满	哦	50
期待满满	哦	50
收获满满	哦	50
