# 自研成语接龙语料（许可干净）：常用成语精确首尾接龙，覆盖长尾探针成语键
比翼双飞	飞黄腾达	90
飞黄腾达	达官贵人	90
达官贵人	人山人海	90
人杰地灵	灵丹妙药	90
灵丹妙药	药到病除	90
药到病除	除旧布新	90
除旧布新	新陈代谢	90
一言九鼎	鼎力相助	90
鼎力相助	助人为乐	90
助人为乐	乐极生悲	90
乐极生悲	悲欢离合	90
悲欢离合	合二为一	90
合二为一	一心一意	90
一石二鸟	鸟语花香	90
鸟语花香	香车宝马	90
香车宝马	马到成功	90
马首是瞻	瞻前顾后	90
瞻前顾后	后来居上	90
后患无穷	穷则思变	90
穷则思变	变本加厉	90
变本加厉	厉兵秣马	90
厉兵秣马	马到成功	90
一字千金	金玉满堂	90
金风送爽	爽心悦目	90
爽心悦目	目不暇接	90
目不暇接	接二连三	90
接二连三	三思而行	90
三思而行	行云流水	90
行云流水	水到渠成	90
水滴石穿	穿针引线	90
穿针引线	线索中断	90
线索中断	断章取义	90
断章取义	义正词严	90
义无反顾	顾全大局	90
顾全大局	局促不安	90
局促不安	安居乐业	90
安如泰山	山清水秀	90
山盟海誓	誓不罢休	90
誓不罢休	休戚与共	90
休戚与共	共襄盛举	90
共襄盛举	举世闻名	90
举世闻名	名副其实	90
名副其实	实事求是	90
实事求是	是非曲直	90
是非曲直	直截了当	90
直截了当	当仁不让	90
当机立断	断章取义	90
断然拒绝	绝无仅有	90
绝无仅有	有条不紊	90
一知半解	解囊相助	90
解囊相助	助人为乐	90
一成不变	变本加厉	90
变化多端	端本正源	90
端本正源	源远流长	90
源远流长	长驱直入	90
长话短说	说三道四	90
说三道四	四面楚歌	90
四面楚歌	歌舞升平	90
歌舞升平	平分秋色	90
平分秋色	色彩斑斓	90
一塌糊涂	涂脂抹粉	90
涂脂抹粉	粉墨登场	90
一波三折	折戟沉沙	90
折戟沉沙	沙里淘金	90
沙里淘金	金玉满堂	90
金戈铁马	马到成功	90
马不停蹄	蹄间三寻	90
一日千里	里应外合	90
里应外合	合二为一	90
合情合理	理直气壮	90
理所当然	然荻读书	90
然荻读书	书香门第	90
书香门第	第一夫人	90
第一夫人	人山人海	90
一箭双雕	雕虫小技	90
雕虫小技	技高一筹	90
技高一筹	筹码在握	90
筹码在握	握手言欢	90
握手言欢	欢聚一堂	90
欢聚一堂	堂堂正正	90
一劳永逸	逸闻趣事	90
逸闻趣事	事半功倍	90
事半功倍	倍道兼行	90
倍道兼行	行云流水	90
行之有效	效犬马力	90
效死输忠	忠肝义胆	90
一贫如洗	洗心革面	90
洗心革面	面目一新	90
面目一新	新陈代谢	90
新婚燕尔	尔虞我诈	90
尔虞我诈	诈败佯输	90
一触即发	发扬光大	90
发愤图强	强词夺理	90
一败涂地	地久天长	90
地动山摇	摇旗呐喊	90
一呼百应	应付自如	90
应付自如	如鱼得水	90
如虎添翼	翼翼飞鸾	90
一了百了	了如指掌	90
了如指掌	掌上明珠	90
掌上明珠	珠光宝气	90
珠光宝气	气壮山河	90
气象万千	千军万马	90
千军万马	马到成功	90
马上封侯	侯门似海	90
侯门似海	海阔天空	90
海誓山盟	盟山誓海	90
盟山誓海	海阔天空	90
一往无前	前车之鉴	90
前车之鉴	鉴往知来	90
鉴往知来	来日方长	90
来者不拒	拒之门外	90
拒之门外	外圆内方	90
外圆内方	方兴未艾	90
方兴未艾	艾发衰容	90
艾发衰容	容光焕发	90
容光焕发	发扬光大	90
发人深省	省心省事	90
省心省事	事半功倍	90
事在人为	为所欲为	90
为所欲为	为人师表	90
为人师表	表里如一	90
表里如一	一心一意	90
一如既往	往来如梭	90
往来如梭	梭巡四方	90
一诺无辞	辞不达意	90
辞不达意	意气风发	90
意味深长	长驱直入	90
长久之计	计上心来	90
计上心来	来日方长	90
来历不明	明察秋毫	90
明镜高悬	悬梁刺股	90
悬梁刺股	股肱之力	90
股肱之力	力挽狂澜	90
力争上游	游刃有余	90
游刃有余	余音绕梁	90
余音绕梁	梁上君子	90
梁上君子	子虚乌有	90
子承父业	业精于勤	90
一德一心	心旷神怡	90
心口如一	一心一意	90
一步登天	天马行空	90
天经地义	义正词严	90
义薄云天	天马行空	90
天衣无缝	缝缝补补	90
缝缝补补	补偏救弊	90
补偏救弊	弊绝风清	90
弊绝风清	清正廉洁	90
清正廉洁	洁身自好	90
洁身自好	好高骛远	90
好高骛远	远走高飞	90
远走高飞	飞黄腾达	90
飞蛾扑火	火树银花	90
火树银花	花好月圆	90
花好月圆	圆圆满满	90
圆圆满满	满载而归	90
满载而归	归心似箭	90
归心似箭	箭在弦上	90
箭在弦上	上行下效	90
上善若水	水到渠成	90
水落石出	出神入化	90
出生入死	死里逃生	90
死里逃生	生龙活虎	90
生财有道	道听途说	90
道听途说	说三道四	90
说一不二	二龙戏珠	90
二龙戏珠	珠光宝气	90
珠联璧合	合二为一	90
合浦珠还	还淳返朴	90
一见倾心	心旷神怡	90
心平气和	和颜悦色	90
和颜悦色	色彩斑斓	90
一鳞半爪	爪牙之士	90
一衣带水	水到渠成	90
一曝十寒	寒来暑往	90
寒来暑往	往来如梭	90
往返徒劳	劳苦功高	90
劳苦功高	高朋满座	90
高朋满座	座无虚席	90
座无虚席	席地而坐	90
席地而坐	坐井观天	90
坐井观天	天马行空	90
天伦之乐	乐极生悲	90
乐不思蜀	蜀犬吠日	90
蜀犬吠日	日新月异	90
日久天长	长驱直入	90
长歌当哭	哭笑不得	90
哭笑不得	得心应手	90
得陇望蜀	蜀犬吠日	90
一夔已足	足智多谋	90
一傅众咻	咻咻不已	90
一寒如此	此消彼长	90
此消彼长	长驱直入	90
长此以往	往来如梭	90
往古来今	今非昔比	90
今雨新知	知书达礼	90
知书达礼	礼尚往来	90
礼尚往来	来日方长	90
来去无踪	踪影全无	90
踪影全无	无中生有	90
无中生有	有条不紊	90
有口皆碑	碑文铭志	90
一诺无二	二龙戏珠	90
二姓之好	好高骛远	90
一片冰心	心旷神怡	90
心直口快	快马加鞭	90
快马加鞭	鞭长莫及	90
鞭长莫及	及锋而试	90
及锋而试	试金之石	90
试金之石	石破天惊	90
石破天惊	惊天动地	90
惊天动地	地久天长	90
地覆天翻	翻天覆地	90
翻天覆地	地久天长	90
地老天荒	荒无人烟	90
荒无人烟	烟消云散	90
烟消云散	散兵游勇	90
散兵游勇	勇往直前	90
勇往直前	前车之鉴	90
前赴后继	继往开来	90
继往开来	来日方长	90
来龙去脉	脉脉含情	90
脉脉含情	情同手足	90
情投意合	合二为一	90
合纵连横	横冲直撞	90
一掷千金	金玉满堂	90
一枕黄粱	粱肉之味	90
一隅三反	反败为胜	90
反败为胜	胜友如云	90
胜友如云	云开见日	90
云蒸霞蔚	蔚然成风	90
蔚然成风	风雨同舟	90
风调雨顺	顺水推舟	90
顺理成章	章台杨柳	90
章决句断	断章取义	90
一字之师	师出有名	90
师出有名	名副其实	90
一匡天下	下笔成章	90
下不为例	例行公事	90
例行公事	事半功倍	90
事必躬亲	亲密无间	90
亲密无间	间不容发	90
间不容发	发扬光大	90
发号施令	令行禁止	90
令行禁止	止于至善	90
止于至善	善始善终	90
善始善终	终南捷径	90
终南捷径	径情直遂	90
径情直遂	遂心如意	90
遂心如意	意气风发	90
意气相投	投桃报李	90
投桃报李	李代桃僵	90
李代桃僵	僵李代桃	90
僵李代桃	桃红柳绿	90
桃红柳绿	绿水青山	90
绿水青山	山清水秀	90
一苇可航	航海梯山	90
航海梯山	山清水秀	90
山高水长	长驱直入	90
一篑之功	功成名就	90
功败垂成	成千上万	90
成人之美	美不胜收	90
美中不足	足智多谋	90
足不出户	户枢不蠹	90
户枢不蠹	蠹众木折	90
蠹众木折	折戟沉沙	90
一倡三叹	叹为观止	90
叹为观止	止于至善	90
一鳞一爪	爪牙之士	90
一面之词	词不达意	90
词不达意	意气风发	90
意气用事	事半功倍	90
事出有因	因材施教	90
因材施教	教无常师	90
教无常师	师出有名	90
师道尊严	严阵以待	90
严于律己	己所不欲	90
己溺己饥	饥寒交迫	90
饥寒交迫	迫不及待	90
迫不及待	待价而沽	90
待人接物	物换星移	90
物换星移	移花接木	90
移花接木	木已成舟	90
木已成舟	舟车劳顿	90
一唱一和	和颜悦色	90
和风细雨	雨过天晴	90
雨过天晴	晴空万里	90
晴空万里	里应外合	90
里出外进	进退两难	90
进退两难	难能可贵	90
难能可贵	贵人多忘	90
贵人多忘	忘乎所以	90
忘乎所以	以德报怨	90
以德报怨	怨天尤人	90
怨天尤人	人山人海	90
人云亦云	云开见日	90
云消雾散	散兵游勇	90
散马休牛	牛刀小试	90
牛刀小试	试金之石	90
试才录用	用兵如神	90
一板一眼	眼明手快	90
眼明手快	快马加鞭	90
快人快语	语重心长	90
语重心长	长驱直入	90
长夜难明	明察秋毫	90
明知故犯	犯上作乱	90
犯上作乱	乱七八糟	90
乱七八糟	糟糕透顶	90
糟糕透顶	顶天立地	90
顶天立地	地久天长	90
地利人和	和颜悦色	90
和蔼可亲	亲密无间	90
亲近自然	然荻读书	90
一草一木	木已成舟	90
木本水源	源远流长	90
源源不断	断章取义	90
断发文身	身临其境	90
一饭千金	金玉满堂	90
金屋藏娇	娇生惯养	90
娇生惯养	养精蓄锐	90
养精蓄锐	锐不可当	90
锐不可当	当仁不让	90
当务之急	急中生智	90
急中生智	智勇双全	90
智勇双全	全力以赴	90
全力以赴	赴汤蹈火	90
赴汤蹈火	火树银花	90
一飞冲天	天马行空	90
天下无双	双管齐下	90
双管齐下	下笔成章	90
下里巴人	人山人海	90
人面桃花	花好月圆	90
花容月貌	貌似强大	90
貌似强大	大快人心	90
大步流星	星移斗转	90
星移斗转	转弯抹角	90
转弯抹角	角立杰出	90
角立杰出	出神入化	90
出类拔萃	萃于一炉	90
萃于一炉	炉火纯青	90
炉火纯青	青出于蓝	90
青出于蓝	蓝田生玉	90
蓝田生玉	玉汝于成	90
玉汝于成	成千上万	90
万无一失	失道寡助	90
失道寡助	助人为乐	90
助边输财	财源广进	90
财源广进	进退两难	90
进退维谷	谷贱伤农	90
一介书生	生龙活虎	90
生搬硬套	套头裹脑	90
一命呜呼	呼风唤雨	90
呼风唤雨	雨过天晴	90
雨丝风片	片甲不留	90
片甲不留	留有余地	90
留有余地	地久天长	90
地广人稀	稀世之宝	90
稀奇古怪	怪声怪气	90
怪声怪气	气壮山河	90
气宇轩昂	昂首阔步	90
昂首阔步	步步为营	90
步步为营	营私舞弊	90
营私舞弊	弊绝风清	90
弊衣疏食	食不果腹	90
食不果腹	腹背受敌	90
腹背受敌	敌忾同仇	90
一夔一契	契若金兰	90
契若金兰	兰心蕙质	90
兰心蕙质	质疑问难	90
质疑问难	难能可贵	90
难兄难弟	弟兄姊妹	90
一鳞只爪	爪牙之士	90
爪牙之士	士别三日	90
士别三日	日新月异	90
日月如梭	梭巡四方	90
梭巡四方	方兴未艾	90
方寸已乱	乱七八糟	90
一枕槐安	安居乐业	90
安常习故	故步自封	90
故剑情深	深入浅出	90
深不可测	测隐之心	90
测隐之心	心旷神怡	90
心安理得	得心应手	90
得过且过	过目不忘	90
过目不忘	忘乎所以	90
忘恩负义	义正词严	90
义愤填膺	膺箓受图	90
一星半点	点铁成金	90
点铁成金	金玉满堂	90
金榜题名	名副其实	90
名垂青史	史无前例	90
史无前例	例行公事	90
例直禁简	简明扼要	90
简明扼要	要言不烦	90
要言不烦	烦言碎辞	90
烦言碎辞	辞不达意	90
辞严义正	正大光明	90
正本清源	源远流长	90
源清流洁	洁身自好	90
洁己奉公	公而忘私	90
公而忘私	私心杂念	90
私心杂念	念念不忘	90
念念不忘	忘乎所以	90
一鳞孤爪	爪牙之士	90
一牛鸣地	地久天长	90
地负海涵	涵今茹古	90
涵今茹古	古色古香	90
古色古香	香车宝马	90
香象渡河	河清海晏	90
河落海干	干干净净	90
干干净净	净极光通	90
净极光通	通权达变	90
通权达变	变本加厉	90
变幻莫测	测隐之心	90
一丁不识	识文断字	90
识文断字	字里行间	90
字里行间	间不容发	90
间见层出	出神入化	90
出人头地	地久天长	90
地阔天长	长驱直入	90
长久之策	策马扬鞭	90
一顾倾城	城狐社鼠	90
城狐社鼠	鼠目寸光	90
鼠目寸光	光明磊落	90
光明磊落	落花流水	90
落花流水	水到渠成	90
水深火热	热火朝天	90
热火朝天	天马行空	90
天高地厚	厚积薄发	90
厚积薄发	发扬光大	90
发家致富	富贵逼人	90
富贵逼人	人山人海	90
人给家足	足智多谋	90
足衣足食	食不果腹	90
一夔足用	用兵如神	90
用武之地	地久天长	90
地丑德齐	齐心协力	90
齐心协力	力挽狂澜	90
力透纸背	背道而驰	90
背道而驰	驰名中外	90
驰名中外	外圆内方	90
外强中干	干干净净	90
干净利落	落花流水	90
落落大方	方兴未艾	90
方寸不乱	乱七八糟	90
一龙一蛇	蛇蝎心肠	90
蛇蝎心肠	肠肥脑满	90
肠肥脑满	满载而归	90
满腹经纶	纶巾羽扇	90
纶巾羽扇	扇枕温衾	90
一苇渡江	江山如画	90
江山如画	画龙点睛	90
画龙点睛	睛天霹雳	90
一钱不值	值回票价	90
一夔一卨	卨卨生辉	90
一鳞一甲	甲第连天	90
甲第连天	天马行空	90
天各一方	方兴未艾	90
方枘圆凿	凿壁偷光	90
凿壁偷光	光明磊落	90
光怪陆离	离群索居	90
离经叛道	道听途说	90
道貌岸然	然荻读书	90
然糠照薪	薪尽火传	90
薪尽火传	传宗接代	90
传宗接代	代代相传	90
代代相传	传宗接代	90
一丁至微	微不足道	90
微不足道	道听途说	90
道尽途穷	穷则思变	90
穷寇莫追	追名逐利	90
追名逐利	利令智昏	90
利欲熏心	心旷神怡	90
心猿意马	马到成功	90
瞻云就日	日新月异	90
日积月累	累卵之危	90
累卵之危	危言耸听	90
危在旦夕	夕阳西下	90
夕阳西下	下笔成章	90
下笔千言	言简意赅	90
汪洋恣肆	肆无忌惮	90
肆无忌惮	惮赫千里	90
惮赫千里	里应外合	90
里通外国	国泰民安	90
国色天香	香车宝马	90
香飘万里	里应外合	90
里勾外连	连篇累牍	90
连篇累牍	牍背千金	90
牍背千金	金玉满堂	90
金玉其质	质疑问难	90
质直浑厚	厚积薄发	90
厚德载物	物换星移	90
物阜民丰	丰衣足食	90
丰衣足食	食不果腹	90
食古不化	化险为夷	90
化整为零	零敲碎打	90
零敲碎打	打草惊蛇	90
打草惊蛇	蛇蝎心肠	90
蛇头鼠眼	眼明手快	90
眼高手低	低三下四	90
低三下四	四面楚歌	90
四平八稳	稳如泰山	90
稳如泰山	山清水秀	90
山高水远	远走高飞	90
远见卓识	识文断字	90
识途老马	马到成功	90
马马虎虎	虎虎生威	90
虎头蛇尾	尾大不掉	90
尾生之信	信口开河	90
信口开河	河清海晏	90
一了百当	当仁不让	90
当断不断	断章取义	90
一龙一狗	狗尾续貂	90
狗尾续貂	貂蝉满座	90
貂蝉满座	座无虚席	90
座客恒满	满载而归	90
满城风雨	雨过天晴	90
一枕邯郸	郸邯郸道	90
郸邯郸道	道听途说	90
道合志同	同心协力	90
同心协力	力挽狂澜	90
一簧两舌	舌剑唇枪	90
舌剑唇枪	枪林弹雨	90
枪林弹雨	雨过天晴	90
雨打风吹	吹毛求疵	90
吹毛求疵	疵毛瘢疮	90
一夔足倚	倚马可待	90
倚马可待	待价而沽	90
待人以诚	诚惶诚恐	90
诚惶诚恐	恐后争先	90
恐后争先	先见之明	90
先入为主	主次分明	90
主次分明	明察秋毫	90
一牛吼地	地久天长	90
一狐之掖	掖掖生辉	90
一丁点大	大快人心	90
大势已去	去伪存真	90
去伪存真	真心实意	90
真心实意	意气风发	90
意气相合	合二为一	90
合浦还珠	珠光宝气	90
珠圆玉润	润物无声	90
润物无声	声东击西	90
声如洪钟	钟鸣鼎食	90
钟鸣鼎食	食不果腹	90
食前方丈	丈二和尚	90
丈二和尚	尚虚中馈	90
一叶知秋	秋高气爽	90
秋高气爽	爽心悦目	90
爽然若失	失道寡助	90
失之交臂	臂有四肘	90
随波逐流	流言蜚语	90
流言蜚语	语重心长	90
语不惊人	人山人海	90
人声鼎沸	沸沸扬扬	90
沸沸扬扬	扬眉吐气	90
扬汤止沸	沸沸扬扬	90
一钱太守	守株待兔	90
守株待兔	兔死狗烹	90
兔死狗烹	烹龙炮凤	90
烹龙炮凤	凤毛麟角	90
凤毛麟角	角立杰出	90
角巾东路	路不拾遗	90
路不拾遗	遗臭万年	90
遗臭万年	年富力强	90
年富力强	强词夺理	90
强本节用	用兵如神	90
用之不竭	竭泽而渔	90
竭智尽忠	忠肝义胆	90
忠肝义胆	胆大包天	90
胆大包天	天马行空	90
天从人愿	愿闻其详	90
怨声载道	道听途说	90
道阻且长	长驱直入	90
长篇大论	论功行赏	90
论功行赏	赏心悦目	90
赏心悦目	目不暇接	90
目中无人	人山人海	90
灵机一动	动人心弦	90
动人心弦	弦外之音	90
弦外之音	音容笑貌	90
音容笑貌	貌似强大	90
一顾之荣	荣华富贵	90
荣华富贵	贵人多忘	90
贵不可言	言简意赅	90
言而无信	信口开河	90
信誓旦旦	旦夕祸福	90
旦夕祸福	福如东海	90
福如东海	海阔天空	90
海纳百川	川流不息	90
川流不息	息息相关	90
息息相关	关怀备至	90
关怀备至	至理名言	90
至理名言	言简意赅	90
言出必行	行云流水	90
行成于思	思前想后	90
思前想后	后来居上	90
后起之秀	秀外慧中	90
秀色可餐	餐风露宿	90
餐风露宿	宿雨餐风	90
宿雨餐风	风雨同舟	90
风和日丽	丽藻春葩	90
一夔足恃	恃才傲物	90
恃才傲物	物换星移	90
物是人非	非同小可	90
非同凡响	响彻云霄	90
响彻云霄	霄壤之别	90
霄壤之别	别有洞天	90
别有洞天	天马行空	90
天随人愿	愿闻其详	90
一傅一咻	咻咻不已	90
一龙独舞	舞文弄墨	90
舞文弄墨	墨守成规	90
墨守成规	规行矩步	90
规行矩步	步步为营	90
步履维艰	艰难险阻	90
艰难险阻	阻力重重	90
阻力重重	重整旗鼓	90
重整旗鼓	鼓乐齐鸣	90
鼓乐齐鸣	鸣锣开道	90
鸣锣开道	道听途说	90
道骨仙风	风雨同舟	90
风卷残云	云开见日	90
一片至诚	诚惶诚恐	90
诚心诚意	意气风发	90
意在笔先	先见之明	90
先声夺人	人山人海	90
人浮于事	事半功倍	90
一顾之誉	誉满天下	90
誉满天下	下笔成章	90
下马看花	花好月圆	90
花团锦簇	簇锦团花	90
簇锦团花	花好月圆	90
花明柳暗	暗送秋波	90
暗送秋波	波澜壮阔	90
波澜壮阔	阔论高谈	90
阔论高谈	谈笑风生	90
谈笑风生	生龙活虎	90
生机勃勃	勃然变色	90
勃然变色	色彩斑斓	90
色艺双绝	绝无仅有	90
绝处逢生	生龙活虎	90
生花妙笔	笔走龙蛇	90
笔走龙蛇	蛇蝎心肠	90
一片赤诚	诚惶诚恐	90
一线生机	机不可失	90
机不可失	失道寡助	90
失不再来	来日方长	90
来去分明	明察秋毫	90
明窗净几	几尽一刻	90
几尽一刻	刻舟求剑	90
刻不容缓	缓兵之计	90
缓兵之计	计上心来	90
计日程功	功成名就	90
功德无量	量力而行	90
量力而行	行云流水	90
效颦学步	步步为营	90
步步登高	高朋满座	90
高谈阔论	论功行赏	90
一顾倾人	人山人海	90
一片丹心	心旷神怡	90
心花怒放	放虎归山	90
放虎归山	山清水秀	90
山穷水尽	尽善尽美	90
尽态极妍	妍姿艳质	90
妍姿艳质	质疑问难	90
质非文是	是非曲直	90
是非分明	明察秋毫	90
明枪暗箭	箭在弦上	90
箭无虚发	发扬光大	90
发短心长	长驱直入	90
一线希望	望梅止渴	90
望梅止渴	渴而穿井	90
渴而穿井	井井有条	90
井井有条	条分缕析	90
条分缕析	析疑匡谬	90
析疑匡谬	谬种流传	90
谬种流传	传宗接代	90
传为佳话	话不投机	90
话不投机	机不可失	90
机变如神	神采飞扬	90
神机妙算	算无遗策	90
算无遗策	策马扬鞭	90
策马扬鞭	鞭长莫及	90
鞭辟入里	里应外合	90
里谈巷议	议论纷纷	90
议论纷纷	纷至沓来	90
纷至沓来	来日方长	90
来者居上	上行下效	90
上下一心	心旷神怡	90
心领神会	会心一笑	90
会心一笑	笑逐颜开	90
笑逐颜开	开门见山	90
开诚布公	公而忘私	90
公私分明	明察秋毫	90
明察暗访	访贫问苦	90
访贫问苦	苦中作乐	90
苦中作乐	乐极生悲	90
乐善好施	施恩布德	90
施恩布德	德高望重	90
德高望重	重整旗鼓	90
重见天日	日新月异	90
